file_check_id,source_summary_id,source_id,source_type,rights_status,pipeline_gap_status,review_lanes,phase_names,route_count,file_open_order,file_to_open,file_role,path_exists,source_summary_path,route_ids,result_scaffold_ids,action_ids,required_for_review,review_status,rights_decision_status,source_promotion_status,corpus_import_status,decipherment_claim_status,research_boundary,caution,updated_at
source-pipeline-phase-action-file-check-048,source-pipeline-phase-action-source-summary-005,src-hust-obc,open_research_dataset,source_marked_risk_noted,needs_safe_derived_record_review,safe_derived_record_decision,verified,1,8,corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv,source_package_file_manifest,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-014,source-pipeline-phase-action-result-scaffold-014,source-pipeline-phase-action-014,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-049,source-pipeline-phase-action-source-summary-005,src-hust-obc,open_research_dataset,source_marked_risk_noted,needs_safe_derived_record_review,safe_derived_record_decision,verified,1,9,corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv,downloaded_metadata_profile,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-014,source-pipeline-phase-action-result-scaffold-014,source-pipeline-phase-action-014,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-050,source-pipeline-phase-action-source-summary-005,src-hust-obc,open_research_dataset,source_marked_risk_noted,needs_safe_derived_record_review,safe_derived_record_decision,verified,1,10,project_registry/006_large-source-register/001_large-source-register.csv,large_source_register,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-014,source-pipeline-phase-action-result-scaffold-014,source-pipeline-phase-action-014,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-051,source-pipeline-phase-action-source-summary-006,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,1,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,source_pipeline_gap_matrix,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-015;source-pipeline-phase-action-route-016;source-pipeline-phase-action-route-017,source-pipeline-phase-action-result-scaffold-015;source-pipeline-phase-action-result-scaffold-016;source-pipeline-phase-action-result-scaffold-017,source-pipeline-phase-action-015;source-pipeline-phase-action-016;source-pipeline-phase-action-017,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-052,source-pipeline-phase-action-source-summary-006,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,2,corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,source_register,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-015;source-pipeline-phase-action-route-016;source-pipeline-phase-action-route-017,source-pipeline-phase-action-result-scaffold-015;source-pipeline-phase-action-result-scaffold-016;source-pipeline-phase-action-result-scaffold-017,source-pipeline-phase-action-015;source-pipeline-phase-action-016;source-pipeline-phase-action-017,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-053,source-pipeline-phase-action-source-summary-006,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,3,corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv,source_processing_pipeline_audit,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-015;source-pipeline-phase-action-route-016;source-pipeline-phase-action-route-017,source-pipeline-phase-action-result-scaffold-015;source-pipeline-phase-action-result-scaffold-016;source-pipeline-phase-action-result-scaffold-017,source-pipeline-phase-action-015;source-pipeline-phase-action-016;source-pipeline-phase-action-017,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-054,source-pipeline-phase-action-source-summary-006,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,4,corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv,source_route_review_queue,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-015;source-pipeline-phase-action-route-016;source-pipeline-phase-action-route-017,source-pipeline-phase-action-result-scaffold-015;source-pipeline-phase-action-result-scaffold-016;source-pipeline-phase-action-result-scaffold-017,source-pipeline-phase-action-015;source-pipeline-phase-action-016;source-pipeline-phase-action-017,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-055,source-pipeline-phase-action-source-summary-006,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,5,corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv,source_download_manifest,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-015;source-pipeline-phase-action-route-016;source-pipeline-phase-action-route-017,source-pipeline-phase-action-result-scaffold-015;source-pipeline-phase-action-result-scaffold-016;source-pipeline-phase-action-result-scaffold-017,source-pipeline-phase-action-015;source-pipeline-phase-action-016;source-pipeline-phase-action-017,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-056,source-pipeline-phase-action-source-summary-006,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,6,project_registry/006_large-source-register/002_source-download-log.csv,source_download_log,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-015;source-pipeline-phase-action-route-016;source-pipeline-phase-action-route-017,source-pipeline-phase-action-result-scaffold-015;source-pipeline-phase-action-result-scaffold-016;source-pipeline-phase-action-result-scaffold-017,source-pipeline-phase-action-015;source-pipeline-phase-action-016;source-pipeline-phase-action-017,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-057,source-pipeline-phase-action-source-summary-006,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,7,corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv,source_field_map,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-015;source-pipeline-phase-action-route-016;source-pipeline-phase-action-route-017,source-pipeline-phase-action-result-scaffold-015;source-pipeline-phase-action-result-scaffold-016;source-pipeline-phase-action-result-scaffold-017,source-pipeline-phase-action-015;source-pipeline-phase-action-016;source-pipeline-phase-action-017,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-058,source-pipeline-phase-action-source-summary-006,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,8,corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv,source_package_file_manifest,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-015;source-pipeline-phase-action-route-016;source-pipeline-phase-action-route-017,source-pipeline-phase-action-result-scaffold-015;source-pipeline-phase-action-result-scaffold-016;source-pipeline-phase-action-result-scaffold-017,source-pipeline-phase-action-015;source-pipeline-phase-action-016;source-pipeline-phase-action-017,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-059,source-pipeline-phase-action-source-summary-006,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,9,corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv,downloaded_metadata_profile,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-015;source-pipeline-phase-action-route-016;source-pipeline-phase-action-route-017,source-pipeline-phase-action-result-scaffold-015;source-pipeline-phase-action-result-scaffold-016;source-pipeline-phase-action-result-scaffold-017,source-pipeline-phase-action-015;source-pipeline-phase-action-016;source-pipeline-phase-action-017,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-060,source-pipeline-phase-action-source-summary-006,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,10,project_registry/006_large-source-register/001_large-source-register.csv,large_source_register,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-015;source-pipeline-phase-action-route-016;source-pipeline-phase-action-route-017,source-pipeline-phase-action-result-scaffold-015;source-pipeline-phase-action-result-scaffold-016;source-pipeline-phase-action-result-scaffold-017,source-pipeline-phase-action-015;source-pipeline-phase-action-016;source-pipeline-phase-action-017,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-061,source-pipeline-phase-action-source-summary-007,src-ihp-oracle-rubbings,online_database,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,cleaned;extracted;linked;structured;unpacked;verified,6,1,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,source_pipeline_gap_matrix,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-018;source-pipeline-phase-action-route-019;source-pipeline-phase-action-route-020;source-pipeline-phase-action-route-021;source-pipeline-phase-action-route-022;source-pipeline-phase-action-route-023,source-pipeline-phase-action-result-scaffold-018;source-pipeline-phase-action-result-scaffold-019;source-pipeline-phase-action-result-scaffold-020;source-pipeline-phase-action-result-scaffold-021;source-pipeline-phase-action-result-scaffold-022;source-pipeline-phase-action-result-scaffold-023,source-pipeline-phase-action-018;source-pipeline-phase-action-019;source-pipeline-phase-action-020;source-pipeline-phase-action-021;source-pipeline-phase-action-022;source-pipeline-phase-action-023,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-062,source-pipeline-phase-action-source-summary-007,src-ihp-oracle-rubbings,online_database,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,cleaned;extracted;linked;structured;unpacked;verified,6,2,corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,source_register,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-018;source-pipeline-phase-action-route-019;source-pipeline-phase-action-route-020;source-pipeline-phase-action-route-021;source-pipeline-phase-action-route-022;source-pipeline-phase-action-route-023,source-pipeline-phase-action-result-scaffold-018;source-pipeline-phase-action-result-scaffold-019;source-pipeline-phase-action-result-scaffold-020;source-pipeline-phase-action-result-scaffold-021;source-pipeline-phase-action-result-scaffold-022;source-pipeline-phase-action-result-scaffold-023,source-pipeline-phase-action-018;source-pipeline-phase-action-019;source-pipeline-phase-action-020;source-pipeline-phase-action-021;source-pipeline-phase-action-022;source-pipeline-phase-action-023,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-063,source-pipeline-phase-action-source-summary-007,src-ihp-oracle-rubbings,online_database,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,cleaned;extracted;linked;structured;unpacked;verified,6,3,corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv,source_processing_pipeline_audit,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-018;source-pipeline-phase-action-route-019;source-pipeline-phase-action-route-020;source-pipeline-phase-action-route-021;source-pipeline-phase-action-route-022;source-pipeline-phase-action-route-023,source-pipeline-phase-action-result-scaffold-018;source-pipeline-phase-action-result-scaffold-019;source-pipeline-phase-action-result-scaffold-020;source-pipeline-phase-action-result-scaffold-021;source-pipeline-phase-action-result-scaffold-022;source-pipeline-phase-action-result-scaffold-023,source-pipeline-phase-action-018;source-pipeline-phase-action-019;source-pipeline-phase-action-020;source-pipeline-phase-action-021;source-pipeline-phase-action-022;source-pipeline-phase-action-023,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-064,source-pipeline-phase-action-source-summary-007,src-ihp-oracle-rubbings,online_database,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,cleaned;extracted;linked;structured;unpacked;verified,6,4,corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv,source_route_review_queue,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-018;source-pipeline-phase-action-route-019;source-pipeline-phase-action-route-020;source-pipeline-phase-action-route-021;source-pipeline-phase-action-route-022;source-pipeline-phase-action-route-023,source-pipeline-phase-action-result-scaffold-018;source-pipeline-phase-action-result-scaffold-019;source-pipeline-phase-action-result-scaffold-020;source-pipeline-phase-action-result-scaffold-021;source-pipeline-phase-action-result-scaffold-022;source-pipeline-phase-action-result-scaffold-023,source-pipeline-phase-action-018;source-pipeline-phase-action-019;source-pipeline-phase-action-020;source-pipeline-phase-action-021;source-pipeline-phase-action-022;source-pipeline-phase-action-023,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-065,source-pipeline-phase-action-source-summary-007,src-ihp-oracle-rubbings,online_database,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,cleaned;extracted;linked;structured;unpacked;verified,6,5,corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv,source_download_manifest,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-018;source-pipeline-phase-action-route-019;source-pipeline-phase-action-route-020;source-pipeline-phase-action-route-021;source-pipeline-phase-action-route-022;source-pipeline-phase-action-route-023,source-pipeline-phase-action-result-scaffold-018;source-pipeline-phase-action-result-scaffold-019;source-pipeline-phase-action-result-scaffold-020;source-pipeline-phase-action-result-scaffold-021;source-pipeline-phase-action-result-scaffold-022;source-pipeline-phase-action-result-scaffold-023,source-pipeline-phase-action-018;source-pipeline-phase-action-019;source-pipeline-phase-action-020;source-pipeline-phase-action-021;source-pipeline-phase-action-022;source-pipeline-phase-action-023,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-066,source-pipeline-phase-action-source-summary-007,src-ihp-oracle-rubbings,online_database,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,cleaned;extracted;linked;structured;unpacked;verified,6,6,project_registry/006_large-source-register/002_source-download-log.csv,source_download_log,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-018;source-pipeline-phase-action-route-019;source-pipeline-phase-action-route-020;source-pipeline-phase-action-route-021;source-pipeline-phase-action-route-022;source-pipeline-phase-action-route-023,source-pipeline-phase-action-result-scaffold-018;source-pipeline-phase-action-result-scaffold-019;source-pipeline-phase-action-result-scaffold-020;source-pipeline-phase-action-result-scaffold-021;source-pipeline-phase-action-result-scaffold-022;source-pipeline-phase-action-result-scaffold-023,source-pipeline-phase-action-018;source-pipeline-phase-action-019;source-pipeline-phase-action-020;source-pipeline-phase-action-021;source-pipeline-phase-action-022;source-pipeline-phase-action-023,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-067,source-pipeline-phase-action-source-summary-007,src-ihp-oracle-rubbings,online_database,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,cleaned;extracted;linked;structured;unpacked;verified,6,7,corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv,source_field_map,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-018;source-pipeline-phase-action-route-019;source-pipeline-phase-action-route-020;source-pipeline-phase-action-route-021;source-pipeline-phase-action-route-022;source-pipeline-phase-action-route-023,source-pipeline-phase-action-result-scaffold-018;source-pipeline-phase-action-result-scaffold-019;source-pipeline-phase-action-result-scaffold-020;source-pipeline-phase-action-result-scaffold-021;source-pipeline-phase-action-result-scaffold-022;source-pipeline-phase-action-result-scaffold-023,source-pipeline-phase-action-018;source-pipeline-phase-action-019;source-pipeline-phase-action-020;source-pipeline-phase-action-021;source-pipeline-phase-action-022;source-pipeline-phase-action-023,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-068,source-pipeline-phase-action-source-summary-007,src-ihp-oracle-rubbings,online_database,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,cleaned;extracted;linked;structured;unpacked;verified,6,8,corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv,source_package_file_manifest,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-018;source-pipeline-phase-action-route-019;source-pipeline-phase-action-route-020;source-pipeline-phase-action-route-021;source-pipeline-phase-action-route-022;source-pipeline-phase-action-route-023,source-pipeline-phase-action-result-scaffold-018;source-pipeline-phase-action-result-scaffold-019;source-pipeline-phase-action-result-scaffold-020;source-pipeline-phase-action-result-scaffold-021;source-pipeline-phase-action-result-scaffold-022;source-pipeline-phase-action-result-scaffold-023,source-pipeline-phase-action-018;source-pipeline-phase-action-019;source-pipeline-phase-action-020;source-pipeline-phase-action-021;source-pipeline-phase-action-022;source-pipeline-phase-action-023,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-069,source-pipeline-phase-action-source-summary-007,src-ihp-oracle-rubbings,online_database,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,cleaned;extracted;linked;structured;unpacked;verified,6,9,corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv,downloaded_metadata_profile,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-018;source-pipeline-phase-action-route-019;source-pipeline-phase-action-route-020;source-pipeline-phase-action-route-021;source-pipeline-phase-action-route-022;source-pipeline-phase-action-route-023,source-pipeline-phase-action-result-scaffold-018;source-pipeline-phase-action-result-scaffold-019;source-pipeline-phase-action-result-scaffold-020;source-pipeline-phase-action-result-scaffold-021;source-pipeline-phase-action-result-scaffold-022;source-pipeline-phase-action-result-scaffold-023,source-pipeline-phase-action-018;source-pipeline-phase-action-019;source-pipeline-phase-action-020;source-pipeline-phase-action-021;source-pipeline-phase-action-022;source-pipeline-phase-action-023,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-070,source-pipeline-phase-action-source-summary-007,src-ihp-oracle-rubbings,online_database,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,cleaned;extracted;linked;structured;unpacked;verified,6,10,project_registry/006_large-source-register/001_large-source-register.csv,large_source_register,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-018;source-pipeline-phase-action-route-019;source-pipeline-phase-action-route-020;source-pipeline-phase-action-route-021;source-pipeline-phase-action-route-022;source-pipeline-phase-action-route-023,source-pipeline-phase-action-result-scaffold-018;source-pipeline-phase-action-result-scaffold-019;source-pipeline-phase-action-result-scaffold-020;source-pipeline-phase-action-result-scaffold-021;source-pipeline-phase-action-result-scaffold-022;source-pipeline-phase-action-result-scaffold-023,source-pipeline-phase-action-018;source-pipeline-phase-action-019;source-pipeline-phase-action-020;source-pipeline-phase-action-021;source-pipeline-phase-action-022;source-pipeline-phase-action-023,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-071,source-pipeline-phase-action-source-summary-008,src-metmuseum-oracle-bone,museum_collection,public_domain_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;unpacked;verified,3,1,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,source_pipeline_gap_matrix,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-024;source-pipeline-phase-action-route-025;source-pipeline-phase-action-route-026,source-pipeline-phase-action-result-scaffold-024;source-pipeline-phase-action-result-scaffold-025;source-pipeline-phase-action-result-scaffold-026,source-pipeline-phase-action-024;source-pipeline-phase-action-025;source-pipeline-phase-action-026,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-072,source-pipeline-phase-action-source-summary-008,src-metmuseum-oracle-bone,museum_collection,public_domain_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;unpacked;verified,3,2,corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,source_register,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-024;source-pipeline-phase-action-route-025;source-pipeline-phase-action-route-026,source-pipeline-phase-action-result-scaffold-024;source-pipeline-phase-action-result-scaffold-025;source-pipeline-phase-action-result-scaffold-026,source-pipeline-phase-action-024;source-pipeline-phase-action-025;source-pipeline-phase-action-026,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
